timestamp,can_id,dlc,label,attack_type,d0,d1,d2,d3,d4,d5,d6,d7
11.028,1874,8,1,fuzzy,47,2,181,67,127,165,213,190
11.029,822,7,1,fuzzy,35,250,207,32,233,163,141,88
11.03,19,8,1,dos,2,3,255,223,8,122,2,28
11.031,349,1,1,fuzzy,95,229,165,135,55,85,125,14
11.032,354,5,1,fuzzy,54,137,207,212,115,222,214,250
11.033,19,8,1,dos,243,255,3,37,244,133,2,29
11.034,48,1,1,fuzzy,179,105,34,233,60,185,130,202
11.035,1830,6,1,fuzzy,52,200,112,206,183,208,198,71
11.036,19,8,0,normal,244,242,2,7,21,125,2,29
11.037,1799,7,1,fuzzy,43,67,142,117,180,1,37,10
11.038,19,8,1,dos,252,0,253,240,226,121,2,30
11.039,1507,2,1,fuzzy,18,172,186,182,66,19,142,180
11.040000000000001,956,3,1,fuzzy,145,90,233,25,175,181,22,30
11.041,64,2,1,fuzzy,198,158,204,107,82,218,247,36
11.042,971,4,1,fuzzy,147,59,160,223,255,156,114,47
11.043000000000001,19,8,1,dos,0,14,0,0,243,136,2,31
11.044,19,8,1,replay,0,243,3,243,238,137,2,5
11.045,19,8,1,dos,243,20,7,235,14,125,2,32
11.046,5,6,1,fuzzy,162,253,97,39,152,201,211,35
11.047,80,6,1,fuzzy,190,166,223,165,240,132,161,126
11.048,1940,4,1,fuzzy,73,91,2,187,10,148,185,130
11.049,19,8,1,dos,247,7,2,54,2,117,2,33
11.05,48,8,1,fuzzy,94,70,126,180,27,82,150,126
11.051,5,5,1,fuzzy,31,119,106,228,211,97,7,167
11.052,19,8,1,dos,252,253,255,5,28,128,2,34
11.053,64,2,1,fuzzy,98,193,87,229,149,35,87,56
11.054,19,8,1,dos,3,238,253,33,214,136,2,35
11.055,5,1,1,fuzzy,106,143,230,218,239,228,251,192
11.056000000000001,19,8,1,dos,2,242,0,245,237,125,2,36
11.057,32,5,1,fuzzy,198,229,39,117,193,212,93,18
11.058,5,1,1,fuzzy,143,206,226,182,100,194,173,4
11.059000000000001,793,1,1,fuzzy,103,124,149,32,180,233,73,157
11.06,19,8,1,dos,6,253,1,246,12,120,2,37
11.061,19,8,1,dos,240,253,5,34,210,120,2,38
11.062,48,7,1,fuzzy,209,161,57,21,42,181,167,24
11.063,80,7,1,fuzzy,181,28,123,250,139,43,68,165
11.064,1736,8,1,fuzzy,61,201,121,228,36,74,76,214
11.065,80,7,1,fuzzy,51,238,142,52,131,8,33,169
11.066,848,7,1,fuzzy,117,63,180,106,28,0,168,72
11.067,19,8,1,dos,6,250,0,0,254,126,2,39
11.068,32,4,0,normal,5,148,1,147,0,0,0,0
11.069,580,4,1,fuzzy,216,69,28,121,249,98,116,37
11.07,19,8,0,normal,233,28,2,2,5,119,2,40
11.071,19,8,1,dos,16,254,6,255,242,125,2,40
11.072000000000001,32,4,1,spoofing,0,0,1,148,0,0,0,0
11.073,19,8,1,dos,245,249,0,32,249,121,2,41
11.074,19,8,1,replay,0,243,3,243,238,137,2,5
11.075000000000001,662,4,1,fuzzy,214,110,6,45,175,167,23,125
11.076,19,8,1,dos,1,11,4,11,7,131,2,42
11.077,335,1,1,fuzzy,194,161,122,133,140,70,219,242
11.078,19,8,1,dos,9,9,0,240,0,124,2,43
11.079,5,6,1,fuzzy,247,252,156,178,19,143,175,30
11.08,638,1,1,fuzzy,161,214,235,58,251,18,17,21
11.081,19,8,1,dos,15,0,251,26,2,131,2,44
11.082,1517,1,1,fuzzy,123,67,111,161,123,14,245,87
11.083,64,2,1,fuzzy,23,25,216,198,193,252,159,72
11.084,19,8,1,fuzzy,146,27,33,23,255,55,185,134
11.085,19,8,1,dos,5,6,0,244,8,129,2,45
11.086,48,7,1,fuzzy,55,199,146,100,195,230,41,46
11.087,1841,7,1,fuzzy,123,6,18,21,140,78,33,166
11.088000000000001,902,7,1,fuzzy,148,46,195,161,23,31,126,163
11.089,19,8,1,dos,24,16,0,17,0,123,2,46
11.09,32,7,1,fuzzy,244,24,180,252,50,145,131,242
11.091000000000001,19,8,1,dos,248,3,253,240,2,132,2,47
11.092,48,6,0,normal,120,145,131,1,163,0,0,0
11.093,19,8,1,dos,0,239,255,228,1,126,2,48
11.094,1155,5,1,fuzzy,183,112,83,70,145,129,18,76
11.095,5,4,1,fuzzy,71,216,104,114,248,234,191,198
11.096,1758,3,1,fuzzy,24,185,190,212,172,176,180,210
11.097,883,7,1,fuzzy,218,44,205,210,165,10,101,254
11.098,986,6,1,fuzzy,230,212,197,38,127,81,250,16
11.099,19,8,1,dos,0,5,2,6,19,114,2,49
11.1,19,8,0,normal,249,244,254,250,40,126,2,50
11.101,19,8,1,dos,4,0,252,8,14,123,2,50
11.102,5,8,0,normal,192,179,80,183,1,81,0,0
11.103,1052,5,1,fuzzy,61,184,72,194,171,91,186,220
11.104000000000001,355,2,1,fuzzy,145,18,140,129,187,121,200,32
11.105,19,8,1,dos,240,0,0,235,246,126,2,51
11.106,19,8,1,replay,0,243,3,243,238,137,2,5
11.107000000000001,19,8,1,dos,253,247,7,13,231,130,2,52
11.108,1901,4,1,fuzzy,238,238,30,237,97,101,52,214
11.109,64,4,1,fuzzy,53,56,86,217,175,240,137,183
11.11,1133,3,1,fuzzy,233,98,115,69,37,39,53,155
11.111,19,8,1,dos,10,252,248,245,239,123,2,53
11.112,1124,3,1,fuzzy,159,136,185,14,159,29,171,14
11.113,19,8,1,dos,255,236,0,208,235,129,2,54
11.114,1340,3,1,fuzzy,127,4,151,236,108,105,190,50
11.115,19,3,1,fuzzy,120,12,241,156,31,49,116,79
11.116,80,7,1,fuzzy,119,50,190,240,89,169,139,168
11.117,19,8,1,dos,249,5,247,19,23,125,2,55
11.118,1668,6,1,fuzzy,31,42,163,167,195,123,3,158
11.119,80,5,1,fuzzy,101,39,87,148,168,133,68,206
11.120000000000001,1034,7,1,fuzzy,253,90,155,141,211,85,224,148
11.121,19,8,1,dos,233,0,3,7,2,119,2,56
11.122,32,8,1,fuzzy,105,119,107,41,55,217,5,245
11.123000000000001,825,1,1,fuzzy,45,226,141,22,180,73,186,177
11.124,19,8,1,dos,248,14,3,5,0,122,2,57
11.125,5,4,1,fuzzy,109,65,200,139,166,65,80,11
11.126,376,8,1,fuzzy,62,235,223,209,119,120,16,10
11.127,19,8,1,dos,19,248,0,1,0,127,2,58
11.128,331,1,1,fuzzy,233,96,163,4,55,200,180,227
11.129,385,3,1,fuzzy,149,72,240,105,20,144,156,144
11.13,32,4,0,normal,5,240,1,157,0,0,0,0
11.131,963,8,1,fuzzy,11,115,192,87,20,1,207,42
11.132,19,8,1,dos,1,4,255,253,9,134,2,59
11.133000000000001,1381,5,1,fuzzy,207,144,33,182,191,163,160,28
11.134,19,8,0,normal,12,1,253,246,223,126,2,59
11.135,19,8,1,dos,225,240,10,246,249,124,2,60
11.136000000000001,32,4,1,spoofing,0,0,1,158,0,0,0,0
11.137,1939,1,1,fuzzy,127,135,238,155,233,140,154,19
11.138,1620,3,1,fuzzy,142,209,197,176,191,47,230,16
11.139,80,7,1,fuzzy,62,116,47,205,122,114,1,218
11.14,19,8,1,replay,0,243,3,243,238,137,2,5
11.141,19,8,1,dos,249,251,254,237,18,126,2,61
11.142,1134,5,1,fuzzy,92,134,167,88,10,213,245,4
11.143,540,8,1,fuzzy,25,153,249,187,83,242,153,221
11.144,138,4,1,fuzzy,146,49,188,78,62,221,243,147
11.145,349,8,1,fuzzy,154,153,23,138,127,55,79,178
11.146,19,8,1,dos,0,251,253,227,14,126,2,62
11.147,19,8,1,dos,3,15,255,237,37,132,2,63
11.148,790,8,1,fuzzy,116,220,243,205,81,112,185,92
11.149000000000001,19,8,1,dos,4,7,255,231,253,127,2,64
11.15,19,8,1,dos,7,240,0,38,11,134,2,65
11.151,80,7,1,fuzzy,141,165,64,230,173,45,228,202
11.152000000000001,19,5,1,fuzzy,218,236,209,162,25,68,109,225
11.153,576,4,1,fuzzy,251,238,255,209,95,93,120,92
11.154,19,8,1,dos,2,252,255,10,238,131,2,66
11.155,1687,7,1,fuzzy,248,184,76,116,203,107,165,124
11.156,32,2,1,fuzzy,194,147,223,197,15,158,180,40
11.157,64,6,1,fuzzy,115,72,163,193,0,45,40,193
11.158,19,8,1,dos,244,9,10,17,218,138,2,67
11.159,19,2,1,fuzzy,24,64,31,56,23,190,210,194
11.16,1558,4,1,fuzzy,204,163,8,123,115,203,121,86
11.161,19,8,1,dos,239,239,255,218,212,123,2,68
11.162,19,8,1,dos,253,4,7,0,8,125,2,69
11.163,19,8,0,normal,3,248,9,15,221,118,2,70
11.164,729,7,1,fuzzy,71,242,148,63,178,220,142,5
11.165000000000001,19,8,1,dos,15,250,250,244,247,125,2,70
11.166,48,2,1,fuzzy,253,72,47,165,94,214,10,240
11.167,19,8,1,replay,0,243,3,243,238,137,2,5
11.168000000000001,19,8,1,dos,254,244,255,5,29,124,2,71
11.169,19,8,1,dos,255,251,254,219,8,130,2,72
11.17,1827,2,1,fuzzy,66,48,188,102,194,161,116,143
11.171,570,4,1,fuzzy,235,202,164,176,221,222,222,133
11.172,19,8,1,dos,4,239,7,241,251,131,2,73
11.173,1486,1,1,fuzzy,150,61,1,182,57,68,250,111
11.174,32,4,1,fuzzy,130,182,74,37,151,155,166,138
11.175,1681,6,1,fuzzy,146,71,44,158,121,210,120,200
11.176,19,8,1,dos,251,249,2,237,14,128,2,74
11.177,1690,4,1,fuzzy,140,142,22,90,81,144,239,17
11.178,19,8,1,dos,8,18,252,246,230,126,2,75
11.179,1034,8,1,fuzzy,75,59,61,215,70,237,94,101
11.18,1886,6,1,fuzzy,108,132,188,32,248,50,170,40
11.181000000000001,19,8,1,dos,249,247,6,241,242,125,2,76
11.182,305,8,1,fuzzy,197,27,67,57,227,100,156,36
11.183,19,8,1,dos,248,18,3,11,12,130,2,77
11.184000000000001,1077,3,1,fuzzy,148,161,231,53,171,125,179,168
11.185,19,8,1,dos,0,3,254,26,223,125,2,78
11.186,32,4,0,normal,5,170,1,167,0,0,0,0
11.187,19,8,1,dos,9,251,1,6,43,123,2,79
11.188,32,2,1,fuzzy,125,38,132,113,212,66,153,100
11.189,19,8,0,normal,15,8,8,0,252,120,2,80
11.19,1776,2,1,fuzzy,224,255,102,43,96,52,79,56
11.191,19,8,1,dos,252,15,0,244,14,123,2,80
11.192,19,6,1,fuzzy,73,122,74,3,134,252,202,77
11.193,2016,4,1,fuzzy,102,95,200,24,121,101,208,118
11.194,249,4,1,fuzzy,46,47,117,8,214,149,95,20
11.195,32,4,1,spoofing,0,0,1,168,0,0,0,0
11.196,1957,2,1,fuzzy,79,195,5,162,118,47,59,143
11.197000000000001,19,8,1,replay,0,243,3,243,238,137,2,5
11.198,19,8,1,dos,6,239,252,38,4,121,2,81
11.199,64,4,0,normal,2,203,0,1,0,0,0,0
11.200000000000001,1027,3,1,fuzzy,214,168,224,229,140,206,195,245
11.201,19,8,1,dos,238,1,1,255,242,135,2,82
11.202,48,6,1,fuzzy,94,18,88,169,147,8,107,212
11.203,64,5,1,fuzzy,95,34,137,232,210,160,233,137
11.204,19,8,1,dos,238,255,5,32,203,122,2,83
11.205,380,1,1,fuzzy,184,4,73,17,4,164,57,123
11.206,64,7,1,fuzzy,29,215,66,205,168,50,92,232
11.207,19,2,1,fuzzy,44,83,138,111,165,35,255,173
11.208,19,8,1,dos,1,243,2,18,239,126,2,84
11.209,1622,4,1,fuzzy,148,101,8,90,241,125,121,72
11.21,32,4,1,fuzzy,241,162,92,27,148,154,3,7
11.211,64,2,1,fuzzy,56,221,24,223,52,11,99,208
11.212,164,2,1,fuzzy,136,78,196,7,96,53,146,63
11.213000000000001,19,8,1,dos,17,10,254,9,252,123,2,85
11.214,64,3,1,fuzzy,172,36,150,168,246,70,86,149
11.215,594,8,1,fuzzy,48,38,214,11,44,151,19,211
11.216000000000001,427,5,1,fuzzy,25,166,232,30,200,251,68,23
11.217,1989,8,1,fuzzy,70,87,95,10,140,214,110,106
11.218,828,7,1,fuzzy,151,172,67,203,74,99,26,206
11.219,19,8,1,dos,4,0,5,251,255,127,2,86
11.22,80,5,1,fuzzy,188,165,77,73,27,201,225,215
11.221,19,8,1,dos,247,18,3,0,0,126,2,87
11.222,795,5,1,fuzzy,8,225,171,108,164,63,36,178
11.223,48,7,1,fuzzy,229,30,2,166,22,80,108,125
11.224,239,6,1,fuzzy,252,246,192,32,36,160,244,238
11.225,19,8,1,dos,9,6,12,11,239,130,2,88
11.226,48,4,1,fuzzy,244,16,150,150,31,102,244,163
11.227,458,3,1,fuzzy,241,101,109,110,82,252,145,216
11.228,5,6,1,fuzzy,251,177,188,159,90,217,228,1
11.229000000000001,1374,5,1,fuzzy,13,17,70,241,29,12,160,29
11.23,250,5,1,fuzzy,151,165,244,221,37,13,121,2
11.231,19,8,1,dos,13,7,0,19,223,129,2,89
11.232000000000001,325,8,1,fuzzy,189,174,98,57,207,255,138,87
11.233,1059,5,1,fuzzy,251,118,215,55,160,116,143,152
11.234,19,8,0,normal,255,254,8,254,26,119,2,90
11.235,19,8,1,dos,243,1,253,248,18,121,2,90
11.236,1531,5,1,fuzzy,65,143,160,46,255,82,225,86
11.237,19,8,1,replay,0,243,3,243,238,137,2,5
11.238,19,8,1,dos,247,2,1,231,250,126,2,91
11.239,80,7,1,fuzzy,170,53,188,120,111,206,213,204
11.24,19,8,1,dos,9,247,254,26,15,122,2,92
11.241,860,3,1,fuzzy,113,16,106,148,86,179,49,178
11.242,5,3,1,fuzzy,223,83,72,231,222,9,17,180
11.243,729,8,1,fuzzy,177,53,250,157,15,167,73,172
11.244,1526,4,1,fuzzy,112,187,137,102,126,13,68,146
11.245000000000001,19,8,1,dos,4,8,1,8,8,127,2,93
11.246,587,4,1,fuzzy,5,243,55,58,124,114,36,200
11.247,19,8,1,dos,251,12,4,0,252,123,2,94
11.248000000000001,1083,7,1,fuzzy,248,241,190,52,9,222,42,237
11.249,19,8,1,dos,9,253,1,48,2,123,2,95
11.25,48,6,0,normal,154,124,131,1,172,0,0,0
11.251,183,5,1,fuzzy,254,114,98,90,231,252,2,203
11.252,422,6,1,fuzzy,214,40,98,148,94,154,178,147
11.253,19,5,1,fuzzy,237,197,63,227,202,73,169,222
11.254,80,7,1,fuzzy,160,19,12,158,145,54,89,110
11.255,19,8,1,dos,10,237,6,238,32,133,2,96
11.256,1523,2,1,fuzzy,211,11,162,76,223,180,207,207
11.257,32,5,1,fuzzy,194,76,80,189,170,23,239,30
11.258000000000001,5,8,1,fuzzy,174,231,193,29,191,165,109,113
11.259,19,8,1,dos,248,10,2,241,10,121,2,97
11.26,5,3,1,fuzzy,215,63,174,154,68,173,67,112
11.261000000000001,1783,4,1,fuzzy,75,87,16,168,125,55,43,48
11.262,112,4,1,fuzzy,55,228,59,44,125,120,76,240
11.263,2003,8,1,fuzzy,208,234,198,195,71,200,111,27
11.264,1520,1,1,fuzzy,127,88,168,249,34,144,201,68
11.265,19,8,1,dos,2,4,6,247,244,127,2,98
11.266,32,4,0,normal,6,7,1,177,0,0,0,0
11.267,1769,6,1,fuzzy,172,25,8,98,230,35,215,83
11.268,1642,8,1,fuzzy,250,90,208,207,105,121,124,114
11.269,80,4,1,fuzzy,87,3,18,230,6,179,61,185
11.27,19,8,1,dos,254,240,255,3,241,115,2,99
11.271,661,4,1,fuzzy,207,76,93,101,151,83,180,168
11.272,1078,2,1,fuzzy,16,104,130,231,78,243,186,188
11.273,19,8,0,normal,252,8,4,242,242,127,2,99
11.274000000000001,19,8,1,dos,243,9,11,239,7,128,2,100
11.275,80,4,1,fuzzy,240,70,225,200,232,133,198,180
11.276,32,6,1,fuzzy,168,160,249,80,29,245,115,139
11.277000000000001,19,8,1,replay,0,243,3,243,238,137,2,5
11.278,19,8,1,dos,232,243,255,48,11,122,2,101
11.279,64,7,1,fuzzy,52,30,149,239,103,119,33,159
11.28,32,7,1,fuzzy,57,18,69,213,226,23,87,44
11.281,32,4,1,spoofing,0,0,1,178,0,0,0,0
11.282,1889,5,1,fuzzy,159,161,30,172,18,49,217,68
11.283,19,8,1,dos,250,238,252,9,252,124,2,102
11.284,1151,1,1,fuzzy,42,153,26,165,5,77,112,13
11.285,161,5,1,fuzzy,97,10,80,87,74,35,43,244
11.286,80,8,1,fuzzy,10,7,27,51,78,226,244,28
11.287,19,8,1,dos,245,4,251,16,1,127,2,103
11.288,48,4,1,fuzzy,234,240,246,16,190,118,25,170
11.289,19,8,1,dos,5,248,5,251,9,130,2,104
11.290000000000001,64,4,1,fuzzy,252,172,155,28,189,172,76,72
11.291,32,4,1,fuzzy,48,227,71,161,29,250,12,14
11.292,394,2,1,fuzzy,32,26,17,222,233,225,224,52
11.293000000000001,1704,7,1,fuzzy,147,25,143,153,45,205,160,25
11.294,667,7,1,fuzzy,164,34,9,2,116,66,212,57
11.295,19,8,1,dos,4,249,249,3,43,123,2,105
11.296,131,5,1,fuzzy,25,40,117,226,218,122,95,60
11.297,1006,7,1,fuzzy,39,213,227,54,148,35,143,96
11.298,1090,6,1,fuzzy,92,242,107,41,22,145,29,158
11.299,80,2,1,fuzzy,98,20,68,102,50,34,248,238
11.3,19,8,1,dos,8,245,253,24,13,127,2,106
11.301,1227,2,1,fuzzy,46,243,223,149,224,72,116,106
11.302,48,7,1,fuzzy,38,58,4,172,17,16,243,78
11.303,48,2,1,fuzzy,13,226,243,101,84,197,213,242
11.304,48,1,1,fuzzy,2,19,154,235,23,187,144,7
11.305,2023,1,1,fuzzy,253,88,2,84,134,28,16,231
11.306000000000001,48,2,1,fuzzy,248,43,24,69,64,24,167,252
11.307,19,8,1,dos,251,5,241,16,22,136,2,107
11.308,64,4,1,fuzzy,70,92,233,17,124,169,29,62
11.309000000000001,1906,2,1,fuzzy,123,219,13,138,23,49,79,129
11.31,19,8,1,dos,4,7,255,245,8,122,2,108
11.311,1260,2,1,fuzzy,196,158,91,95,192,248,157,26
11.312,1031,4,1,fuzzy,63,119,243,168,46,244,106,160
11.313,32,4,1,fuzzy,187,60,183,46,10,99,250,238
11.314,1124,7,1,fuzzy,254,21,74,1,174,204,110,147
11.315,2025,4,1,fuzzy,144,114,156,92,226,106,96,174
11.316,19,8,1,dos,21,249,1,224,240,122,2,109
11.317,80,5,1,fuzzy,18,218,149,170,132,238,242,26
11.318,532,6,1,fuzzy,219,11,253,76,126,40,177,63
11.319,19,8,0,normal,255,13,3,255,12,116,2,109
11.32,1485,7,1,fuzzy,43,18,90,136,244,41,25,134
11.321,19,8,1,dos,248,254,254,252,223,119,2,110
11.322000000000001,778,6,1,fuzzy,192,117,214,161,155,191,200,161
11.323,488,7,1,fuzzy,43,240,66,35,123,171,92,223
11.324,48,3,1,fuzzy,136,156,122,15,75,238,54,108
11.325000000000001,48,5,1,fuzzy,83,15,1,75,64,186,54,41
11.326,19,8,1,replay,0,243,3,243,238,137,2,5
11.327,19,8,1,dos,251,1,1,1,229,116,2,111
11.328,19,8,1,dos,0,13,9,6,254,126,2,112
11.329,2035,5,1,fuzzy,183,46,250,81,35,1,165,27
11.33,19,6,1,fuzzy,153,253,138,182,80,243,82,253
11.331,19,8,1,dos,249,13,254,6,6,115,2,113
11.332,1719,3,1,fuzzy,205,33,19,220,197,216,188,206
11.333,64,3,1,fuzzy,101,46,207,182,46,14,56,65
11.334,64,3,1,fuzzy,128,180,60,141,181,185,48,199
11.335,19,8,1,dos,3,12,0,13,234,127,2,114
11.336,654,5,1,fuzzy,77,250,27,250,142,79,71,101
11.337,19,8,1,dos,7,0,8,0,225,128,2,115
11.338000000000001,32,3,1,fuzzy,140,119,224,118,6,85,140,5
11.339,19,8,1,dos,9,249,6,229,28,120,2,116
11.34,19,8,1,dos,6,21,0,228,210,131,2,117
11.341000000000001,763,1,1,fuzzy,238,106,210,140,36,162,232,121
11.342,2028,7,1,fuzzy,51,124,202,242,122,3,86,69
11.343,491,5,1,fuzzy,53,117,245,15,188,60,0,73
11.344,19,8,1,dos,10,1,253,10,6,136,2,118
11.345,867,5,1,fuzzy,44,8,104,163,204,222,104,113
11.346,32,4,0,normal,5,189,1,187,0,0,0,0
11.347,19,8,1,dos,8,255,252,0,208,126,2,119
11.348,1673,8,1,fuzzy,85,82,14,227,93,225,245,45
11.349,19,8,0,normal,2,11,0,29,17,124,2,120
11.35,1669,8,1,fuzzy,234,212,139,219,22,51,227,244
11.351,19,8,1,dos,251,3,5,2,255,125,2,120
11.352,32,4,1,spoofing,0,0,1,188,0,0,0,0
11.353,19,8,1,replay,0,243,3,243,238,137,2,5
11.354000000000001,19,8,1,dos,19,249,253,18,241,131,2,121
11.355,19,5,1,fuzzy,3,95,189,191,63,10,141,93
11.356,80,1,1,fuzzy,27,93,113,164,28,244,250,186
11.357000000000001,19,6,1,fuzzy,188,61,219,181,222,143,142,18
11.358,19,8,1,dos,0,9,250,14,18,125,2,122
11.359,32,7,1,fuzzy,167,246,195,2,16,237,198,212
11.36,19,8,1,dos,255,255,3,24,200,116,2,123
11.361,32,7,1,fuzzy,8,183,144,86,189,38,198,208
11.362,48,1,1,fuzzy,41,152,42,221,166,85,146,111
11.363,19,8,1,dos,6,2,247,38,11,125,2,124
11.364,1739,1,1,fuzzy,66,114,21,113,205,113,125,185
11.365,19,8,1,dos,253,10,6,31,9,127,2,125
11.366,80,2,1,fuzzy,131,59,228,185,224,50,208,252
11.367,19,8,1,fuzzy,9,164,197,108,67,176,75,203
11.368,181,7,1,fuzzy,9,252,26,50,152,160,66,126
11.369,19,8,1,dos,17,254,7,246,241,128,2,126
11.370000000000001,19,5,1,fuzzy,216,79,26,216,58,126,202,255
11.371,253,6,1,fuzzy,91,81,33,175,9,146,106,44
11.372,64,5,1,fuzzy,139,251,174,33,200,139,94,1
11.373000000000001,19,8,1,dos,238,255,12,219,17,125,2,127
11.374,19,8,1,dos,248,1,255,12,44,128,2,128
11.375,796,1,1,fuzzy,218,172,206,39,65,228,48,242
11.376,1133,3,1,fuzzy,155,87,251,19,196,91,247,245
11.377,19,8,0,normal,255,4,254,30,234,128,2,129
11.378,19,8,1,dos,3,250,254,243,19,131,2,129
11.379,1290,5,1,fuzzy,203,37,53,236,170,3,139,254
11.38,19,8,1,dos,242,248,0,23,196,128,2,130
11.381,64,6,1,fuzzy,199,53,173,153,200,197,38,235
11.382,19,8,1,replay,0,243,3,243,238,137,2,5
11.383000000000001,19,8,1,dos,7,7,5,252,15,117,2,131
11.384,19,8,1,dos,3,252,251,244,13,126,2,132
11.385,80,5,1,fuzzy,155,155,13,208,35,243,96,143
11.386000000000001,816,1,1,fuzzy,145,31,15,132,32,140,213,191
11.387,19,8,1,dos,3,2,7,23,8,125,2,133
11.388,956,4,1,fuzzy,14,73,153,197,41,27,218,32
11.389000000000001,19,6,1,fuzzy,252,112,95,123,47,250,39,30
11.39,19,8,1,dos,16,241,0,253,238,124,2,134
11.391,614,4,1,fuzzy,192,75,176,66,220,220,242,158
11.392,1305,3,1,fuzzy,215,75,62,111,125,221,241,241
11.393,19,8,1,dos,10,243,1,241,24,127,2,135
11.394,64,7,1,fuzzy,172,193,195,178,165,55,4,248
11.395,686,6,1,fuzzy,128,4,213,78,44,232,130,173
11.396,1063,4,1,fuzzy,103,129,159,24,111,112,229,195
11.397,665,8,1,fuzzy,220,78,237,110,198,199,227,151
11.398,19,8,1,dos,1,240,254,34,11,137,2,136
11.399000000000001,732,6,1,fuzzy,39,204,127,81,46,237,240,194
11.4,653,3,1,fuzzy,10,41,55,39,171,214,13,82
11.401,48,4,1,fuzzy,231,114,123,138,185,120,69,146
11.402000000000001,19,8,1,dos,250,243,5,21,0,119,2,137
11.403,465,2,1,fuzzy,98,90,118,128,119,239,250,35
11.404,19,8,1,dos,1,7,252,20,16,131,2,138
11.405,32,4,0,normal,6,0,1,197,0,0,0,0
11.406,1846,1,1,fuzzy,127,35,62,121,170,129,253,246
11.407,1893,2,1,fuzzy,169,243,197,149,138,215,84,120
11.408,19,8,1,dos,235,3,255,11,225,116,2,139
11.409,19,8,0,normal,253,251,0,16,247,121,2,140
11.41,19,8,1,dos,248,235,251,253,22,127,2,140
11.411,80,1,1,fuzzy,134,90,228,43,146,87,188,100
11.412,5,8,1,fuzzy,203,51,183,99,254,9,114,241
11.413,32,4,1,spoofing,0,0,1,198,0,0,0,0
11.414,19,8,1,replay,0,243,3,243,238,137,2,5
11.415000000000001,19,8,1,dos,254,7,2,14,34,127,2,141
11.416,1237,5,1,fuzzy,205,253,175,11,153,88,30,116
11.417,19,8,1,dos,235,1,250,244,247,126,2,142
11.418000000000001,1934,1,1,fuzzy,28,24,20,144,98,149,213,249
11.419,19,8,1,dos,253,6,0,255,0,125,2,143
11.42,48,4,1,fuzzy,246,180,25,152,12,244,53,14
11.421,157,6,1,fuzzy,70,127,174,75,136,98,44,171
11.422,48,6,1,fuzzy,149,226,153,239,129,51,160,34
11.423,19,8,1,dos,0,22,2,14,250,129,2,144
11.424,1006,8,1,fuzzy,196,208,201,229,82,127,212,96
11.425,804,8,1,fuzzy,148,162,150,191,206,130,165,120
11.426,48,6,0,normal,139,131,133,1,182,0,0,0
11.427,19,8,1,dos,2,253,5,39,227,124,2,145
11.428,1251,4,1,fuzzy,131,63,46,222,187,35,133,242
11.429,64,1,1,fuzzy,134,17,85,239,250,176,34,200
11.43,19,8,1,fuzzy,20,69,222,12,87,39,53,207
11.431000000000001,19,8,1,dos,253,0,251,18,0,128,2,146
11.432,1985,4,1,fuzzy,91,250,124,86,184,104,127,160
11.433,19,8,1,dos,250,250,8,237,249,117,2,147
11.434000000000001,5,8,1,fuzzy,186,111,70,16,149,208,130,15
11.435,1761,1,1,fuzzy,3,133,211,109,175,195,103,148
11.436,19,8,1,dos,8,239,253,241,249,129,2,148
11.437,19,8,0,normal,7,21,5,242,9,124,2,149
11.438,32,1,1,fuzzy,237,37,147,241,140,39,1,186
11.439,32,4,1,fuzzy,98,137,96,8,186,54,222,124
11.44,19,8,1,dos,0,242,0,19,2,116,2,149
11.441,19,8,1,dos,13,5,4,9,13,124,2,150
11.442,1270,4,1,fuzzy,172,120,241,236,65,12,91,28
11.443,781,3,1,fuzzy,214,115,231,93,109,41,136,62
11.444,720,4,1,fuzzy,110,130,167,76,159,232,62,169
11.445,19,8,1,replay,0,243,3,243,238,137,2,5
11.446,19,8,1,dos,234,255,4,29,8,133,2,151
11.447000000000001,5,8,0,normal,194,172,79,185,1,91,0,0
11.448,48,8,1,fuzzy,106,108,179,85,155,237,28,17
11.449,48,3,1,fuzzy,126,226,104,25,107,211,225,61
11.450000000000001,32,4,1,fuzzy,194,123,15,63,89,164,235,151
11.451,19,8,1,dos,6,7,245,15,2,128,2,152
11.452,1738,2,1,fuzzy,18,147,66,171,71,223,102,58
11.453,19,8,1,dos,251,0,0,7,213,130,2,153
11.454,1983,6,1,fuzzy,206,81,128,255,12,201,133,97
11.455,19,8,1,dos,243,249,5,237,29,122,2,154
11.456,1304,5,1,fuzzy,96,109,41,78,161,94,149,155
11.457,1461,5,1,fuzzy,86,255,28,159,221,30,46,76
11.458,1847,7,1,fuzzy,246,46,85,140,112,212,8,221
11.459,1231,2,1,fuzzy,90,142,47,57,35,195,77,68
11.46,64,5,1,fuzzy,229,120,201,32,190,155,237,171
11.461,828,4,1,fuzzy,142,22,216,54,219,58,231,237
11.462,19,8,1,dos,247,8,1,4,236,126,2,155
11.463000000000001,296,4,1,fuzzy,54,172,10,106,163,12,147,81
11.464,19,8,1,dos,248,13,14,241,8,131,2,156
11.465,64,8,1,fuzzy,2,68,6,210,80,83,248,14
11.466000000000001,19,8,1,dos,248,0,0,206,5,131,2,157
11.467,596,7,1,fuzzy,207,125,92,23,13,53,36,26
11.468,32,6,1,fuzzy,248,69,69,28,238,111,155,205
11.469,419,7,1,fuzzy,237,120,116,56,78,237,154,77
